Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Incline Bench Press (Dumbbell)",1,40.0,7,0,0,"",,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Incline Bench Press (Dumbbell)",2,35.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Incline Bench Press (Dumbbell)",3,35.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Incline Bench Press (Dumbbell)",4,35.0,9,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Fly",1,74.99999999999999,10,0,0,"",,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Fly",2,80.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Fly",3,85.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Fly",4,80.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Fly",5,80.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Fly",6,70.0,4,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Dip (Assisted)",1,0.0,3,0,0,"",,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Dip (Assisted)",2,25.0,6,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Dip (Assisted)",3,30.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Chest Dip (Assisted)",4,45.0,8,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",1,35.0,10,0,0,"",,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",2,30.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",3,30.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",4,42.5,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",5,30.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension (Underhand)",1,25.0,10,0,0,"",,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension (Underhand)",2,30.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension (Underhand)",3,25.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension (Underhand)",4,25.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension (Underhand)",5,35.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension (Underhand)",6,30.0,5,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",1,35.0,10,0,0,"",,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",2,35.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",3,35.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Triceps Extension",4,35.0,6,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Skullcrusher (Barbell)",1,20.0,10,0,0,"",,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Skullcrusher (Barbell)",2,30.0,6,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Skullcrusher (Barbell)",3,20.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Skullcrusher (Barbell)",4,20.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Bench Press - Close Grip (Barbell)",1,20.0,12,0,0,"",,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Bench Press - Close Grip (Barbell)",2,30.0,10,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Bench Press - Close Grip (Barbell)",3,20.0,12,0,0,,,
2022-11-27 11:03:16,"Chest & Triceps",1h 22m,"Bench Press - Close Grip (Barbell)",4,20.0,10,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Seated Leg Press (Machine)",1,290.0,10,0,0,"","",
2022-11-28 19:09:32,"Legs",39m,"Seated Leg Press (Machine)",2,340.0,10,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Seated Leg Press (Machine)",3,340.0,10,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Hip Adductor (Machine)",1,240.0,10,0,0,"",,
2022-11-28 19:09:32,"Legs",39m,"Hip Adductor (Machine)",2,250.0,10,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Hip Adductor (Machine)",3,260.0,5,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Hip Adductor (Machine)",4,250.0,5,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Hip Adductor (Machine)",5,230.0,8,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Leg Extension (Machine)",1,180.0,10,0,0,"",,
2022-11-28 19:09:32,"Legs",39m,"Leg Extension (Machine)",2,190.0,8,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Leg Extension (Machine)",3,190.0,8,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Leg Extension (Machine)",4,205.0,8,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Standing Calf Raise (Bodyweight)",1,0,30,0,0,"",,
2022-11-28 19:09:32,"Legs",39m,"Standing Calf Raise (Bodyweight)",2,0,22,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Standing Calf Raise (Bodyweight)",3,0,20,0,0,,,
2022-11-28 19:09:32,"Legs",39m,"Standing Calf Raise (Bodyweight)",4,0,20,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Bench Press (Dumbbell)",1,40.0,10,0,0,"","",
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Bench Press (Dumbbell)",3,40.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Bench Press (Dumbbell)",4,40.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Bench Press (Dumbbell)",5,40.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Bench Press (Dumbbell)",6,50.0,7,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Incline Bench Press (Dumbbell)",1,40.0,10,0,0,"",,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Incline Bench Press (Dumbbell)",2,40.0,4,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Incline Bench Press (Dumbbell)",3,35.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Incline Bench Press (Dumbbell)",4,40.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Incline Bench Press (Dumbbell)",5,40.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Chest Fly",1,80.0,10,0,0,"",,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Chest Fly",2,85.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Chest Fly",3,115.0,8,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Chest Fly",4,100.0,8,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Chest Dip (Assisted)",1,0.0,3,0,0,"",,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Chest Dip (Assisted)",2,25.0,4,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Chest Dip (Assisted)",3,15.0,4,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Chest Dip (Assisted)",4,25.0,3,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension",1,35.0,10,0,0,"",,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension",2,35.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension",3,30.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension",4,30.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension",1,35.0,10,0,0,"",,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension",2,35.0,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension",3,42.5,10,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension",4,42.5,8,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension (Underhand)",1,27.5,10,0,0,"",,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension (Underhand)",2,25.0,8,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension (Underhand)",3,30.0,8,0,0,,,
2022-12-04 12:36:59,"Chest & Triceps",1h 17m,"Triceps Extension (Underhand)",4,25.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Squat (Barbell)",1,45.0,10,0,0,"","",
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Squat (Barbell)",2,135.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Squat (Barbell)",3,155.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Squat (Barbell)",4,145.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Squat (Barbell)",5,145.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Hip Abductor (Machine)",1,265.0,10,0,0,"",,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Hip Abductor (Machine)",2,265.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Hip Abductor (Machine)",3,265.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Hip Abductor (Machine)",4,265.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Hip Adductor (Machine)",1,245.00000000000003,10,0,0,"",,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Hip Adductor (Machine)",2,245.00000000000003,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Hip Adductor (Machine)",3,245.00000000000003,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Hip Adductor (Machine)",4,245.00000000000003,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Shoulder Press (Dumbbell)",1,30.0,10,0,0,"",,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Shoulder Press (Dumbbell)",2,30.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Shoulder Press (Dumbbell)",3,35.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Shoulder Press (Dumbbell)",4,40.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Shoulder Press (Dumbbell)",5,40.0,10,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Standing Calf Raise (Bodyweight)",1,0,30,0,0,"",,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Standing Calf Raise (Bodyweight)",2,0,30,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Standing Calf Raise (Bodyweight)",3,0,30,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Standing Calf Raise (Bodyweight)",4,0,40,0,0,,,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Lateral Raise (Cable)",1,7.5,10,0,0,"",,
2023-01-09 15:07:10,"Legs & Shoulders",1h 10m,"Lateral Raise (Cable)",2,12.5,8,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Bench Press (Barbell)",1,45.0,10,0,0,"","",
2023-01-11 21:05:36,"Chest & Tricep",57m,"Bench Press (Barbell)",2,95.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Bench Press (Barbell)",3,95.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Bench Press (Barbell)",4,95.0,7,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Chest Dip (Assisted)",1,0.0,5,0,0,"",,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Chest Dip (Assisted)",2,0.0,7,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Chest Dip (Assisted)",3,0.0,5,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Chest Fly",1,74.99999999999999,10,0,0,"",,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Chest Fly",2,85.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Chest Fly",3,100.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Chest Fly",4,85.0,8,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Triceps Extension",1,40.0,10,0,0,"",,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Triceps Extension",2,40.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Triceps Extension",3,40.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Triceps Extension",4,40.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Triceps Extension (Underhand)",1,30.0,10,0,0,"",,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Triceps Extension (Underhand)",2,30.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Triceps Extension (Underhand)",3,30.0,10,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Triceps Extension (Underhand)",4,30.0,8,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Bench Press (Dumbbell)",1,40.0,10,0,0,"",,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Bench Press (Dumbbell)",2,40.0,7,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Bench Press (Dumbbell)",3,35.0,7,0,0,,,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Incline Bench Press (Dumbbell)",1,35.0,4,0,0,"",,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Skullcrusher (Barbell)",1,20.0,10,0,0,"",,
2023-01-11 21:05:36,"Chest & Tricep",57m,"Skullcrusher (Barbell)",2,20.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Bench Press (Dumbbell)",1,35.0,10,0,0,"","",
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Bench Press (Dumbbell)",3,45.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Bench Press (Dumbbell)",4,50.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Bench Press (Dumbbell)",5,55.0,6,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Bench Press (Dumbbell)",6,55.0,6,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Incline Bench Press (Dumbbell)",1,40.0,9,0,0,"",,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Incline Bench Press (Dumbbell)",2,35.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Incline Bench Press (Dumbbell)",3,35.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Chest Dip",1,0.0,6,0,0,"",,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Chest Dip",2,0.0,2,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Chest Dip (Assisted)",1,20.0,4,0,0,"",,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Chest Dip (Assisted)",2,35.0,4,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Chest Fly",1,115.0,7,0,0,"",,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Chest Fly",2,100.0,6,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Chest Fly",3,85.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Chest Fly",4,100.0,6,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension",1,30.0,10,0,0,"",,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension",2,32.5,8,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension",3,30.0,8,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension",4,30.0,8,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension",1,50.0,8,0,0,"",,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension",2,42.5,9,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension",3,35.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension",4,35.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension (Underhand)",1,27.5,10,0,0,"",,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension (Underhand)",2,22.5,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension (Underhand)",3,20.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Triceps Extension (Underhand)",4,20.0,10,0,0,,,
2023-01-13 11:08:34,"Chest & Tricep",1h 31m,"Running (Treadmill)",1,0,0,1.6,600,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Bent Over One Arm Row (Dumbbell)",1,35.0,10,0,0,"","",
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Bent Over One Arm Row (Dumbbell)",2,35.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Single Arm Lat Pulldown",1,22.5,10,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Single Arm Lat Pulldown",2,27.5,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Single Arm Lat Pulldown",3,32.5,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Seated Wide-Grip Row (Cable)",1,35.0,10,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Seated Wide-Grip Row (Cable)",2,35.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Seated Wide-Grip Row (Cable)",3,50.0,8,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Seated Wide-Grip Row (Cable)",4,42.5,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Lat Pulldown - Wide Grip (Cable)",1,35.0,10,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Lat Pulldown - Wide Grip (Cable)",2,42.5,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Lat Pulldown - Wide Grip (Cable)",3,35.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Face Pull (Cable)",1,20.0,10,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Face Pull (Cable)",2,25.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Face Pull (Cable)",3,30.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Face Pull (Cable)",4,30.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Hammer Curl (Dumbbell)",1,22.5,10,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Hammer Curl (Dumbbell)",2,20.0,8,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Hammer Curl (Dumbbell)",3,20.0,6,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Hammer Curl (Dumbbell)",4,20.0,7,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Jake's Hammer Curls",1,20.0,10,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Jake's Hammer Curls",2,20.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Jake's Hammer Curls",3,20.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Cross-body Curl",1,15.0,10,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Cross-body Curl",2,15.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Cross-body Curl",3,15.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Reverse Curl (Barbell)",1,20.0,10,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Reverse Curl (Barbell)",2,30.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Reverse Curl (Barbell)",3,30.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Concentration Curl (Dumbbell)",1,17.5,8,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Concentration Curl (Dumbbell)",2,15.0,6,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Concentration Curl (Dumbbell)",3,15.0,10,0,0,,,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Bicep Curl (Dumbbell)",1,10.0,2,0,0,"",,
2023-01-14 11:18:31,"Back & Bicep",1h 18m,"Bicep Curl (Dumbbell)",2,10.0,6,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Running (Treadmill)",1,0,0,1.6,600,"","",
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Crunch",1,0.0,10,0,0,"",,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Bicycle Crunch",1,0.0,20,0,0,"",,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Plank",1,0,0,0,50,"",,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Side Plank",1,0,0,0,30,"",,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Side Plank",2,0,0,0,30,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Side Plank",3,0,0,0,30,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Bench Press (Barbell)",1,45.0,10,0,0,"",,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Bench Press (Barbell)",2,115.0,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Bench Press (Barbell)",3,115.0,9,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Bench Press (Barbell)",4,115.0,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Incline Bench Press (Barbell)",1,45.0,10,0,0,"",,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Incline Bench Press (Barbell)",2,65.0,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Incline Bench Press (Barbell)",3,95.0,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Incline Bench Press (Barbell)",4,95.0,4,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Triceps Extension",1,42.5,10,0,0,"",,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Triceps Extension",2,50.0,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Triceps Extension",3,50.0,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Triceps Extension",4,57.5,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Triceps Extension (Underhand)",1,30.0,10,0,0,"",,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Triceps Extension (Underhand)",2,35.0,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Triceps Extension (Underhand)",3,42.5,10,0,0,,,
2023-01-17 15:56:15,"Chest & Tricep",2h 15m,"Triceps Extension (Underhand)",4,50.0,10,0,0,,,
2023-01-18 20:07:40,"Back & Bicep",41m,"Running (Treadmill)",1,0,0,0.8,300,"","",
2023-01-18 20:07:40,"Back & Bicep",41m,"Lat Pulldown (Cable)",1,90.0,10,0,0,"",,
2023-01-18 20:07:40,"Back & Bicep",41m,"Lat Pulldown (Cable)",2,100.0,10,0,0,,,
2023-01-18 20:07:40,"Back & Bicep",41m,"Lat Pulldown (Cable)",3,105.0,10,0,0,,,
2023-01-18 20:07:40,"Back & Bicep",41m,"Lat Pulldown (Cable)",4,110.0,8,0,0,,,
2023-01-18 20:07:40,"Back & Bicep",41m,"Pull Up (Assisted)",1,0.0,2,0,0,"",,
2023-01-18 20:07:40,"Back & Bicep",41m,"Pull Up (Assisted)",2,0.0,4,0,0,,,
2023-01-18 20:07:40,"Back & Bicep",41m,"Hammer Curl (Dumbbell)",1,22.5,12,0,0,"",,
2023-01-18 20:07:40,"Back & Bicep",41m,"Hammer Curl (Dumbbell)",2,22.5,8,0,0,,,
2023-01-18 20:07:40,"Back & Bicep",41m,"Hammer Curl (Dumbbell)",3,20.0,8,0,0,,,
2023-01-18 20:07:40,"Back & Bicep",41m,"Concentration Curl (Dumbbell)",1,15.0,10,0,0,"",,
2023-01-18 20:07:40,"Back & Bicep",41m,"Concentration Curl (Dumbbell)",2,22.5,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Leg Extension (Machine)",1,190.0,10,0,0,"","",
2023-01-22 19:13:46,"Leg",56m,"Leg Extension (Machine)",2,190.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Leg Extension (Machine)",3,190.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Leg Extension (Machine)",4,220.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Hip Abductor (Machine)",1,270.0,10,0,0,"",,
2023-01-22 19:13:46,"Leg",56m,"Hip Abductor (Machine)",2,280.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Hip Abductor (Machine)",3,280.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Hip Abductor (Machine)",4,270.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Hip Adductor (Machine)",1,250.0,10,0,0,"",,
2023-01-22 19:13:46,"Leg",56m,"Hip Adductor (Machine)",2,260.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Hip Adductor (Machine)",3,270.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Hip Adductor (Machine)",4,290.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Lying Leg Curl (Machine)",1,100.0,10,0,0,"",,
2023-01-22 19:13:46,"Leg",56m,"Lying Leg Curl (Machine)",2,115.0,10,0,0,,,
2023-01-22 19:13:46,"Leg",56m,"Lying Leg Curl (Machine)",3,120.0,10,0,0,,,
